PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA.x,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League.x,GameID,Connection_Diff,Swings,League.y,College_wOBA,College_wRC_plus,CollegeK,CollegeBB,CollegeMiss,K,BB,Pitches Per PA,Swing,SwStr,Whiff,Z-Swing,Chase,Contact,Z-Contact,O-Contact,PA,BIP,xwOBA,wOBA.y,xwOBAcon,wOBAcon,HardHit,Barrel,Max_EV,Avg_EV,Med_EV,SD_EV,IQR_EV,Avg_LA,Med_LA,SD_LA,IQR_LA,Avg_Dist,Avg_Spin,AvgBS,MedBS,MaxBS,Top_10%_Avg_BS,10%_Number,SD_BS,AvgAA,Med_AA,SD_AA,AvgTTC,SD_TtC,AvgVBA,SD_VBA,AvgEC,MedEC,SDEC,AvgCI,MedCI,SD CI,AvgOPE,Med OPE,SD OPE,Avg Peak Hand Speed,SD PHD,Avg Power,SD PWR,Average Rotational Acceleration,SD RA,Z_AA,Z_BS,Z_VBA,Z_OPE,Z_CI,Z_EC,Z_TTC,Zone
175,6/28/19,8:33:46 PM,Player B,95a011f9-9a05-11e9-b15b-d0c637ddbcc3,Bat,L,57,34,44,69,9.5,73,1,69,76,-41,4.23,17.8,0.15,4,2,Right,CHA_ANG,Left,WAR_GAT,Stretch,6,Top,2,1,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,91.97830185,-3.303116829,-3.39288774,2267.287436,209.9848921,0.041666667,5.870931886,1.602350694,6.008127119,-10.56020934,22.73390675,13.135498,1.922328694,-0.449674637,82.97631292,-5.30084549,-0.903955189,0.415293624,90.24279843,25.54539646,-8.372960027,3377.953723,107.867597,46.47942172,-21.55237304,308.8409623,301.3624243,-16.66786391,4.282106323,-8.200736845,13.38816466,-1.343173026,50,5.605476333,7.481117666,-133.3687266,-8.053131683,-14.58917704,31.97325198,-8.356395556,CHA_ANG,WAR_GAT,CCBLChatham,CCBL,CCBL,20190628-CCBLChatham-1,-7,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,-1,0.8,-1.142857143,0.111111111,-0.285714286,-1.25,-1,Down & Away
266,6/28/19,9:17:58 PM,Player B,baea720b-9a0b-11e9-b15b-d0c637ddbcc3,Bat,L,60,31,38,59.3,6.3,78,-1,69,73,-35,2.78,16,0.16,3,5,Left,CHA_ANG,Left,WAR_GAT,Windup,9,Top,2,2,2,Slider,Slider,InPlay,Undefined,GroundBall,Out,0,1,0,NA,77.09132046,0.259759949,2.0583708,2244.118148,236.1677208,0.072916667,5.379750188,-1.66783164,5.86736569,-42.70689371,4.338571144,6.538982926,2.06226428,0.789716801,70.71562042,-7.731416689,3.288422685,0.493662798,67.98306212,-29.22088074,0.990236338,NA,NA,NA,NA,5.428456119,5.428456119,-7.533374864,0.042800293,-2.930488901,2.264862448,1.497534953,50,5.376028529,-4.21399602,-112.1269757,-0.693450497,-3.715600832,21.04464631,-29.30240322,CHA_ANG,WAR_GAT,CCBLChatham,CCBL,CCBL,20190628-CCBLChatham-1,-4,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,-1.25,-1.14,-0.285714286,0.666666667,-0.714285714,-1.25,0,Down & In
96,6/30/19,7:23:00 PM,Player B,00eb0e5a-9b8e-11e9-b28b-1c1bb52a548f,Bat,L,59,20,40,67,7.1,76,-2,51,68,-40,3.83,16.5,0.15,1,4,Left,COT_KET,Left,WAR_GAT,Windup,4,Bottom,0,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,87.97787492,-1.996580329,3.017313472,2386.181512,155.8796545,0.46875,5.262294581,-2.431989893,6.86095919,-16.58563495,18.19338973,-8.160692247,2.057050203,-0.359280427,80.3287147,-5.165558843,1.454580895,0.424453596,71.57749176,12.60619469,-165.4884013,3174.417629,NA,NA,NA,NA,NA,NA,NA,5.422308655,10.73890061,2.243123644,50,5.129033648,-6.533458765,-128.01033,-4.903830544,8.974839855,27.04170819,-14.3993479,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190630-CCBLWareham-1,-17,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,-1.375,0.4,-1,0.444444444,-1.428571429,-2.375,-1,Down & Away
98,6/30/19,7:23:34 PM,Player B,179cc557-9b8e-11e9-b28b-1c1bb52a548f,Bat,L,56,26,39,63.5,6.7,72,-4,63,71,-35,3.22,16.7,0.16,1,6,Left,COT_KET,Left,WAR_GAT,Windup,4,Bottom,0,3,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,89.67872178,-3.147896742,3.511080648,2387.820793,163.6596365,0.479166667,5.312665632,-2.350678266,6.865325635,-15.09762639,18.92582521,-5.558153366,1.177232991,0.390167349,80.76467767,-6.046923298,2.439756608,0.41981766,60.68156867,-18.68395013,-36.49037523,NA,NA,NA,NA,5.754187936,5.609500251,-26.35401114,0.044009399,4.279391586,11.66003211,2.129604203,50,5.106776426,-7.842087013,-130.1957277,-7.571166624,7.213696156,31.90628699,-12.51893471,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190630-CCBLWareham-1,-8,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,-1.625,-0.3,-0.285714286,0,-1,-1.625,0,NA
5,7/2/19,5:07:43 PM,Player B,70744c26-9d0d-11e9-8da8-38baf8f1539b,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,62,46,43,67.4,8.7,80,0,93,73,-33,3.88,18.7,0.15,2,2,Left,YAR_RED,Left,WAR_GAT,Windup,1,Top,1,0,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Error,0,0,0,NA,86.19824458,-2.414035459,2.185287802,2015.130693,163.9310563,0.479166667,6.245483186,-1.911053518,5.44970974,-16.40738007,21.94300965,-6.331027973,2.615479652,-0.392035365,78.39889806,-5.471276802,1.001030977,0.445714137,77.95236654,-7.657210839,-1.519568397,NA,NA,NA,NA,17.59732535,17.2097085,-0.035859447,0.147046509,4.003808005,12.3693121,1.722627389,50,6.021307462,-4.562499731,-125.1584103,-5.833331953,6.319620551,26.42121558,-12.65029545,YAR_RED,WAR_GAT,CCBLYarmouth,CCBL,CCBL,20190702-CCBLYarmouth-1,20,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,-1.125,0.48,0,0.888888889,-0.714285714,0.25,-1,Middle Away
120,7/8/19,7:35:19 PM,Player D,b52632b5-a1da-11e9-b28b-1c1bb52a548f,Axe Bat (iOS Only) 33.5 in / 30.5 oz,L,52,38,35,65.1,4.8,67,12,109,80,-14,3.35,17.9,0.16,2,3,Right,COT_KET,Left,WAR_GAT,Windup,3,Bottom,1,2,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,89.42110529,-1.754197884,-0.348794634,2452.807854,186.1911993,0.510416667,5.713692193,0.62068145,5.749418459,-20.25088011,14.97648852,1.628232788,2.392629744,0.431677418,81.26031354,-5.553572761,-0.041960489,0.427180697,95.20453843,2.376969851,1.289573985,881.2951119,NA,NA,NA,66.06774665,55.10161102,0.318051009,0.492402954,-0.979791759,8.576470893,-0.59273678,50,5.555895908,0.737421575,-130.0249566,-4.655464649,-1.664739222,29.17904024,-17.60198531,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190708-CCBLWareham-1,29,1049,Cape,NA,NA,NA,NA,15,26,5,3.9,46,8,16,66,27,84,90,74,94,65,0.193,0.308,0.294,0.393,0,0,93,78,79,11,21,5,3,19,22,103,2706,65,66,74,73,71,5,9,9,8,0.16,0.01,-33,7,89,95,16,78,78,7,72,73,9,18,2,3,0.5,9,2,0.375,0.02,2.714285714,-0.555555556,0.285714286,1.25,0,Middle In
296,7/8/19,9:18:01 PM,Player A,e9d2e69f-a1e9-11e9-b28b-1c1bb52a548f,Bat,L,46,46,38,78.3,6.1,61,10,104,84,-12,5.84,19.8,0.14,3,3,Right,COT_KET,Left,WAR_GAT,Stretch,8,Bottom,0,1,1,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,78.39518708,-0.998536921,-2.119080203,1576.463274,201.7347795,0.53125,5.757007014,0.894205191,6.460361925,-24.32726596,19.83432444,7.923538846,2.811886008,-0.392703863,72.05352496,-5.599448379,-0.615799658,0.478292831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.925621662,11.17695655,-0.748265997,50,5.675487425,4.020674123,-114.1667599,-2.616648645,-6.524318015,20.31257753,-17.36941596,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190708-CCBLWareham-1,20,1134,Cape,NA,NA,NA,NA,NA,15,10,3.8,40,9,23,62,26,77,86,71,161,120,0.278,0.33,0.354,0.351,31,1,105,88,91,12,15,13,12,21,27,177,2839,73,74,83,82,80,6,6,7,8,0.15,0.013,-24,11,92,92,10,74,75,8,78,79,7,23,2,5,0.8,14,4,0.5,0.883333333,1.090909091,-2.428571429,1.25,1.2,-0.769230769,Middle Away
123,7/8/19,7:46:08 PM,Player F,10830ce5-a1db-11e9-b28b-1c1bb52a548f,Bat,L,70,54,53,76.7,14,90,-2,88,78,-28,5.22,23.7,0.15,3,3,Right,COT_KET,Right,WAR_GAT,Stretch,3,Bottom,1,1,1,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,89.37529485,-1.352990955,0.161825044,2476.167695,188.5355832,0.510416667,5.77491124,0.229974134,5.69704705,-21.67320166,13.48550198,2.028946121,2.707862224,0.549841056,81.60666047,-5.407001693,0.542833925,0.426764165,83.1863859,21.48116196,-11.79212806,1174.309011,108.0162375,33.47964132,-20.79574917,267.80448,261.7334645,-10.14578505,3.21829895,-1.041132949,7.611815007,-0.244801753,50,5.64799954,-0.435568937,-130.0208065,-3.8009194,-1.777985242,27.87215232,-19.1750413,WAR_GAT,COT_KET,CCBLWareham,CCBL,CCBL,20190708-CCBLWareham-1,10,1134,Cape,NA,NA,NA,NA,NA,15,10,3.8,40,9,23,62,26,77,86,71,161,120,0.278,0.33,0.354,0.351,31,1,105,88,91,12,15,13,12,21,27,177,2839,73,74,83,82,80,6,6,7,8,0.15,0.013,-24,11,92,92,10,74,75,8,78,79,7,23,2,5,0.8,14,4,-1,0.616666667,-0.363636364,1.714285714,0.5,-0.4,0,Middle In
243,6/14/19,8:50:57 PM,Player E,a3023aa9-8f07-11e9-b286-1c1bb52a548f,Bat,L,59,37,56,71.2,15.6,77,15,82,69,-27,4.69,20.7,0.14,4,1,Right,ORL_FIR,Left,WAR_GAT,Stretch,7,Bottom,2,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Double,1.27,0,1,NA,91.39479082,-1.99569249,-5.086107575,2565.715381,225.8555524,0.0625,5.21503378,3.119834518,6.235141287,-16.85892158,17.00797027,17.55644963,1.961266524,-0.120930364,81.45627074,-5.219643235,-1.733118497,0.418850645,92.59815449,24.83550045,12.79420053,2470.591567,107.1016444,45.2181911,25.08223119,355.4870652,355.4870652,14.48336398,4.381478271,-11.42580566,10.04212509,-2.748702719,50,5.057523619,11.24175036,-132.3240541,-5.143365428,-19.76377876,34.66044787,-14.80369024,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,13,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,0.428571429,0.55,-0.142857143,1.125,-0.166666667,-0.25,-1.272727273,Down & Middle
63,6/14/19,7:16:03 PM,Player E,653477aa-8efa-11e9-b286-1c1bb52a548f,Bat,L,64,27,55,70.1,15.1,83,14,70,65,-26,4.19,21.4,0.15,2,2,Right,ORL_FIR,Left,WAR_GAT,Windup,2,Bottom,1,0,1,Slider,Curveball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,76.61656956,-0.035804883,-1.15964076,2688.251299,85.03893323,0.364583333,5.833790926,2.510295545,5.961994607,-48.56212828,-1.107816272,-12.24826872,1.753742876,0.414275244,70.52467223,-9.116182923,-3.469648399,0.495803238,85.7265938,31.33029676,2.212643616,3694.701309,109.9882316,60.08100602,1.580935698,309.4541,304.1824353,0.859249634,4.86305481,6.291030858,-0.589208121,-2.411572464,50,5.803870207,2.593777612,-111.4966898,-1.40514567,7.879506302,20.98704494,-32.91203081,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,5,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,0.285714286,0.275,0,1.875,-0.833333333,-1.75,-0.363636364,Down & In
122,6/14/19,7:48:33 PM,Player E,ee459a82-8efe-11e9-b286-1c1bb52a548f,Bat,L,54,47,55,68.4,15.1,71,10,94,75,-18,4.39,18.8,0.14,3,3,Right,ORL_FIR,Left,WAR_GAT,Stretch,4,Bottom,1,1,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,0,1,0,NA,84.54816379,-0.662901292,-2.315385015,1890.784415,192.6276231,0.520833333,5.799739651,2.412653017,7.154293928,-25.42187332,11.78314357,2.647646835,3.079904774,0.533573176,77.23257554,-5.550452355,-1.804974891,0.439007835,93.29798635,19.33282713,-27.57045527,3417.778175,93.54565318,32.29108568,-57.8717329,278.4439054,170.2623348,-39.33288785,3.188931274,-2.1711716,6.853385672,-2.278151249,50,5.752909958,4.919439053,-123.2028078,-2.022281986,-3.321804811,25.52809982,-21.68864542,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,19,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.285714286,-0.15,1.142857143,0.375,0.833333333,1.25,-1.272727273,Up & In
167,6/14/19,8:14:44 PM,Player E,92234304-8f02-11e9-b286-1c1bb52a548f,Bat,L,65,33,58,68.1,17,85,8,75,70,-27,4.42,20.8,0.14,4,3,Right,ORL_FIR,Left,WAR_GAT,Stretch,5,Bottom,1,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,81.16456742,-0.897001118,-1.421153968,2280.594453,153.5696955,0.458333333,6.012051536,1.463534133,5.728240258,-30.90203399,11.33655029,-5.65472823,2.601224422,-0.331414363,74.99004998,-6.641199397,-2.477574605,0.467763354,60.67734243,43.12475774,-33.3651834,4988.33344,81.50695523,49.0761218,-73.86875761,169.0803034,66.30092836,-46.39155304,3.535261841,2.659692423,6.299285357,-1.341621612,50,5.918216863,3.104403023,-118.1428444,-2.797965485,3.785182439,21.0467611,-23.2091231,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,5,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.571428571,-0.225,-0.142857143,2.125,0,-1.125,-1.272727273,Middle Away
122,6/23/19,6:26:19 PM,Player E,60746ffd-9604-11e9-bca8-1c1bb52a52af,Bat,L,59,25,55,74.2,15.3,76,14,74,58,-16,5.09,20.9,0.14,3,1,Right,ORL_FIR,Left,WAR_GAT,Windup,5,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,2,0,NA,90.76299768,-1.646214745,-4.249049339,2149.699548,229.9518073,0.072916667,5.432502193,2.147458617,6.830516935,-21.40839377,11.09790016,13.23975412,2.142539426,-0.631557888,83.62507769,-5.713647109,-1.730586093,0.410350765,92.5732864,-13.48926472,-36.08442436,NA,NA,NA,NA,9.18050691,9.18050691,-28.80979705,0.065408936,-8.466310061,6.605098277,-1.87972723,50,5.318539993,9.441604979,-131.9740706,-4.391228951,-15.04412533,26.10759864,-20.43718497,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,16,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,0.285714286,1.3,1.428571429,1,-2,-1.25,-1.272727273,Down & Away
22,6/10/19,7:03:46 PM,Player E,020be799-8bd4-11e9-b286-1c1bb52a548f,Bat,L,62,32,52,70.8,13.8,80,6,75,67,-22,4.45,20.5,0.15,4,1,Right,BRE_WHI,Left,WAR_GAT,Stretch,1,Bottom,2,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,90.95707949,-1.45661304,-3.014075089,2454.280008,210.7984679,0.041666667,5.485035548,2.58238886,6.322653119,-17.46315241,15.75373716,9.409157642,2.686265897,0.588334063,82.95238573,-4.763381387,-1.229715308,0.414811702,87.08584737,-36.42133412,-5.196443473,NA,NA,NA,NA,4.913261388,4.578417116,-10.65168032,0.035137329,-6.015769686,9.04932647,-2.366867629,50,5.370240605,6.677506987,-132.2682378,-3.900588667,-10.63199673,28.8341891,-16.18068204,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,8,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.857142857,0.45,0.571428571,1.5,-0.5,-1.125,-0.363636364,Middle In
78,6/10/19,7:32:56 PM,Player E,128acf8a-8bd8-11e9-b286-1c1bb52a548f,Bat,L,63,27,54,71.7,14.9,81,6,70,65,-25,4.69,21.3,0.14,6,5,Right,BRE_WHI,Left,WAR_GAT,Stretch,3,Bottom,1,3,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,88.35710103,-1.530297233,-2.390840929,2431.8896,211.2205997,0.041666667,5.327227271,2.377131604,6.353318613,-19.46003754,15.85942935,9.632734786,2.295600843,0.97819411,80.19751622,-5.226349624,-0.556181974,0.427738742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.017276193,9.178178922,-2.208470454,50,5.207138906,5.083186223,-128.506276,-4.00623536,-9.975788553,28.76270904,-16.95793261,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,5,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.857142857,0.675,0.142857143,1.625,-0.833333333,-1.75,-1.272727273,NA
160,6/10/19,8:21:24 PM,Player E,d9b03ee7-8bde-11e9-b286-1c1bb52a548f,Bat,L,67,27,61,67.1,18.6,86,2,67,69,-26,4.79,21.9,0.12,4,4,Right,BRE_WHI,Left,WAR_GAT,Stretch,5,Bottom,2,1,2,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,86.97429602,-1.298592356,-1.344458732,2503.075709,185.9304594,0.510416667,6.058649079,1.129373937,5.37725397,-25.11932922,12.68131086,1.320991878,2.747558742,-0.021037967,79.02243006,-5.979814582,-1.097218025,0.442507968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.105689926,7.118997935,-1.010024016,50,5.925033475,2.920624066,-126.3771796,-3.728697837,-1.773895448,27.67553397,-20.7528013,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,-2,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-1.428571429,-0.475,0,2.25,-0.166666667,-2.125,-3.090909091,Middle Middle
162,6/10/19,8:22:21 PM,Player E,fd780b13-8bde-11e9-b286-1c1bb52a548f,Bat,L,59,34,58,73.6,16.8,77,8,74,71,-31,5.09,23.1,0.14,4,6,Right,BRE_WHI,Left,WAR_GAT,Stretch,5,Bottom,2,2,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,1.27,0,1,NA,89.80741325,-3.44167895,-1.585679591,2373.770293,198.8478293,0.53125,6.171198127,0.853155552,5.899916092,-14.40127992,20.43972592,6.988478135,1.771266827,-0.03676015,81.57317606,-6.14475739,-0.265500654,0.424831646,100.2140072,12.50134293,7.155316729,1213.864942,109.196433,21.25468051,13.26846899,299.2446824,298.0219438,6.620247266,2.84753479,-4.252815028,12.08097402,-0.729756706,50,5.886126303,3.38286224,-130.3972281,-8.312686368,-7.266587382,29.37075203,-11.53184973,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,3,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.571428571,1.15,-0.714285714,1.125,0.166666667,-1.25,-1.272727273,Down & Middle
216,6/10/19,8:55:40 PM,Player E,a30b7f94-8be3-11e9-b286-1c1bb52a548f,Bat,L,66,37,57,71.8,16.4,85,8,76,74,-33,4.84,22.2,0.14,4,4,Right,BRE_WHI,Left,WAR_GAT,Stretch,7,Bottom,2,2,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,0,1,0,NA,88.56923284,-3.046825033,-1.968688989,2508.195409,193.9193826,0.520833333,6.145775587,1.016910341,5.615433608,-16.09005163,20.28050967,5.034675262,1.957219274,-0.401474464,80.04840647,-6.060335693,-1.02046794,0.434056756,92.60521914,-24.57841162,21.21329571,NA,NA,NA,NA,6.830564783,6.149240246,17.08928699,0.036447144,-3.315943438,11.82248723,-0.852145951,50,5.875346365,4.248944269,-128.5153166,-7.383365539,-5.476259951,29.74652768,-12.64928447,WAR_GAT,BRE_WHI,CCBLWareham,CCBL,CCBL,20190610-CCBLWareham-1,2,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,-0.571428571,0.7,-1,2.125,0.666666667,-1,-1.272727273,Down & Away
183,6/16/19,8:33:51 PM,Player E,9430d47a-9097-11e9-b286-1c1bb52a548f,Bat,L,59,27,58,66.5,16.6,77,12,72,63,-23,3.63,22.5,0.16,1,1,Right,CHA_ANG,Left,WAR_GAT,Windup,5,Bottom,0,0,0,Fastball,Fastball,InPlay,Undefined,Popup,Out,0,1,0,NA,89.9975645,-4.316269943,-1.24604408,2139.793672,204.1099519,0.53125,6.40435496,0.755847497,6.320465783,-12.74849074,21.38693593,9.585660659,1.358590065,0.406972498,81.95227355,-6.719532404,0.577393739,0.420507926,62.4219423,64.51751764,-18.05036571,3539.738667,96.87686812,41.3992583,-52.10440711,122.0454226,56.71429731,-28.57426675,4.538557739,-5.625574077,13.00764112,-0.669496554,50,6.082596548,2.553983144,-130.6638698,-10.24745505,-9.667276274,29.07431533,-9.821048011,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-2,9,579,Cape,NA,NA,NA,NA,26,8,4,3.6,43,11,25,70,12,75,84,40,26,22,0.232,0.204,0.254,0.21,10,5,103,86,87,10,9,4,3,29,49,137,2790,69,70,76,75,73,4,12,13,7,0.154,0.011,-26,7,84,84,8,70,70,6,68,69,8,20,2,4,0.6,13,3,0,-0.625,0.428571429,1.125,-1.166666667,-1.5,0.545454545,NA
